,Unnamed: 0,Innings,Player_name,Over_start_number,Runs_Scored,Balls_faced,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner
39037,5526,2,GB Hogg,-1.0,0,0,Melbourne Renegades,Adelaide Strikers,Docklands Stadium,Melbourne Renegades,field,Adelaide Strikers
39038,5527,1,MS Harris,0.1,64,40,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39039,5528,1,MW Short,0.1,28,21,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39040,5529,1,TLW Cooper,8.3,11,5,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39041,5530,1,DJ Bravo,10.3,16,18,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39042,5531,1,KA Pollard,13.1,23,18,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39043,5532,1,JD Wildermuth,15.6,14,8,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39044,5533,1,TP Ludeman,18.6,5,2,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39045,5534,1,BJ Webster,19.1,18,4,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39046,5535,1,CP Tremain,-1.0,0,0,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39047,5536,1,KW Richardson,-1.0,0,0,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39048,5537,1,JM Holland,-1.0,0,0,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39049,5538,2,JM Vince,0.1,1,6,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39050,5539,2,KR Patterson,0.1,3,6,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39051,5540,2,SR Watson,1.3,22,16,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39052,5541,2,JS Lenton,3.3,23,17,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39053,5542,2,AJ Nair,6.5,45,24,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39054,5543,2,BJ Rohrer,7.6,48,21,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39055,5544,2,AC Blizzard,15.1,2,3,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39056,5545,2,CJ Green,14.2,22,14,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39057,5546,2,GS Sandhu,16.2,0,2,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39058,5547,2,MJ McClenaghan,16.6,9,7,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39059,5548,2,Fawad Ahmed,19.2,1,2,Sydney Thunder,Melbourne Renegades,Manuka Oval,Sydney Thunder,field,Melbourne Renegades
39060,5549,1,MS Wade,0.1,17,11,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39061,5550,1,DJM Short,0.1,0,1,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39062,5551,1,GJ Bailey,0.6,32,19,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39063,5552,1,BR McDermott,5.1,21,21,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39064,5553,1,DT Christian,5.3,56,36,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39065,5554,1,S Milenko,11.5,4,6,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39066,5555,1,NJ Reardon,13.2,32,22,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39067,5556,1,JC Archer,19.5,7,2,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39068,5557,1,CJ Boyce,19.8,0,0,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39069,5558,1,CA Rose,-1.0,0,0,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39070,5559,1,TS Mills,-1.0,0,0,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39071,5560,2,PSP Handscomb,0.1,7,8,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39072,5561,2,BR Dunk,0.1,30,20,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39073,5562,2,JP Faulkner,3.2,16,13,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39074,5563,2,RJ Quiney,6.2,11,9,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39075,5564,2,KP Pietersen,7.3,46,23,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39076,5565,2,JW Hastings,9.3,20,6,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39077,5566,2,SE Gotch,11.1,16,16,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39078,5567,2,EP Gulbis,15.6,19,11,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39079,5568,2,DJ Worrall,16.3,13,7,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39080,5569,2,JR Coleman,-1.0,0,0,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39081,5570,2,L Bowe,-1.0,0,0,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,Melbourne Stars,field,Melbourne Stars
39082,5571,1,RG Sharma,0.1,11,10,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39083,5572,1,E Lewis,0.1,29,17,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39084,5573,1,Ishan Kishan,2.1,9,8,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39085,5574,1,SA Yadav,5.3,28,31,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39086,5575,1,KH Pandya,6.1,15,10,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39087,5576,1,KA Pollard,8.7,28,23,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39088,5577,1,BCJ Cutting,14.6,9,9,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39089,5578,1,PJ Sangwan,17.4,0,4,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39090,5579,1,JJ Bumrah,18.6,4,4,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39091,5580,1,M Markande,18.5,6,3,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39092,5581,1,Mustafizur Rahman,-1.0,0,0,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39093,5582,2,WP Saha,0.1,22,20,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39094,5583,2,S Dhawan,0.1,45,26,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39095,5584,2,KS Williamson,6.6,6,4,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39096,5585,2,MK Pandey,8.1,11,8,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39097,5586,2,Shakib Al Hasan,8.6,12,12,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39098,5587,2,DJ Hooda,10.3,32,25,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39099,5588,2,YK Pathan,13.1,14,14,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39100,5589,2,Rashid Khan,17.5,0,1,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39101,5590,2,S Kaul,17.6,0,4,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39102,5591,2,Sandeep Sharma,18.5,0,2,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39103,5592,2,B Stanlake,19.1,5,2,Sunrisers Hyderabad,Mumbai Indians,"""Rajiv Gandhi International Stadium",Sunrisers Hyderabad,field,Sunrisers Hyderabad
39104,5593,1,AM Rahane,0.1,36,19,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39105,5594,1,DJM Short,0.1,11,17,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39106,5595,1,SV Samson,5.5,92,44,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39107,5596,1,BA Stokes,6.6,27,20,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39108,5597,1,JC Buttler,12.3,23,13,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39109,5598,1,RA Tripathi,18.3,14,4,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39110,5599,1,K Gowtham,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39111,5600,1,DS Kulkarni,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39112,5601,1,JD Unadkat,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39113,5602,1,S Gopal,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39114,5603,1,B Laughlin,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39115,5604,2,BB McCullum,0.1,4,4,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39116,5605,2,V Kohli,0.5,57,30,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39117,5606,2,Q de Kock,0.1,26,18,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39118,5607,2,AB de Villiers,8.1,20,17,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39119,5608,2,Mandeep Singh,10.3,47,24,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39120,5609,2,P Negi,12.4,3,4,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39121,5610,2,Washington Sundar,14.2,35,19,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39122,5611,2,CR Woakes,18.6,0,1,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39123,5612,2,UT Yadav,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39124,5613,2,YS Chahal,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39125,5614,2,K Khejroliya,-1.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Royal Challengers Bangalore,field,Rajasthan Royals
39126,5615,1,SA Yadav,0.1,0,1,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39127,5616,1,Ishan Kishan,0.2,0,1,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39128,5617,1,RG Sharma,0.3,94,51,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39129,5618,1,E Lewis,0.1,65,42,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39130,5619,1,KH Pandya,11.3,15,12,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39131,5620,1,KA Pollard,15.4,5,7,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39132,5621,1,HH Pandya,18.3,17,5,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39133,5622,1,MJ McClenaghan,19.7,0,0,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39134,5623,1,JJ Bumrah,-1.0,0,0,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39135,5624,1,Mustafizur Rahman,-1.0,0,0,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39136,5625,1,M Markande,-1.0,0,0,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39137,5626,2,V Kohli,0.1,92,61,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39138,5627,2,Q de Kock,0.1,19,11,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39139,5628,2,AB de Villiers,4.2,1,2,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39140,5629,2,Mandeep Singh,4.5,16,13,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39141,5630,2,CJ Anderson,9.5,0,1,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39142,5631,2,Washington Sundar,9.6,7,7,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39143,5632,2,SN Khan,11.4,5,6,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39144,5633,2,CR Woakes,13.6,11,11,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39145,5634,2,UT Yadav,17.4,1,2,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39146,5635,2,Mohammed Siraj,18.1,8,3,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39147,5636,2,YS Chahal,-1.0,0,0,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,Mumbai Indians
39148,5637,1,AM Rahane,0.1,36,19,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39149,5638,1,DJM Short,0.1,44,42,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39150,5639,1,SV Samson,6.6,7,8,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39151,5640,1,RA Tripathi,8.5,15,11,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39152,5641,1,BA Stokes,12.6,14,11,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39153,5642,1,JC Buttler,14.1,24,17,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39154,5643,1,K Gowtham,16.2,12,7,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39155,5644,1,S Gopal,18.2,0,1,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39156,5645,1,DS Kulkarni,18.3,3,3,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39157,5646,1,JD Unadkat,19.9,0,0,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39158,5647,1,B Laughlin,-1.0,0,0,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39159,5648,2,SP Narine,0.1,35,24,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39160,5649,2,CA Lynn,0.1,0,2,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39161,5650,2,RV Uthappa,0.4,48,36,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39162,5651,2,N Rana,8.5,35,27,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39163,5652,2,KD Karthik,12.4,42,23,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39164,5653,2,PP Chawla,-1.0,0,0,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39165,5654,2,Kuldeep Yadav,-1.0,0,0,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39166,5655,2,Shivam Mavi,-1.0,0,0,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39167,5656,2,TK Curran,-1.0,0,0,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Kolkata Knight Riders,field,Kolkata Knight Riders
39168,5657,1,SR Watson,0.1,106,56,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39169,5658,1,AT Rayudu,0.1,12,8,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39170,5659,1,SK Raina,4.4,46,29,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39171,5660,1,MS Dhoni,11.7,5,3,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39172,5661,1,SW Billings,13.3,3,7,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39173,5662,1,DJ Bravo,15.2,24,16,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39174,5663,1,RA Jadeja,19.8,2,1,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39175,5664,1,DL Chahar,-1.0,0,0,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39176,5665,1,SN Thakur,-1.0,0,0,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39177,5666,1,Imran Tahir,-1.0,0,0,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39178,5667,1,KV Sharma,-1.0,0,0,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39179,5668,2,AM Rahane,0.1,16,11,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39180,5669,2,H Klaasen,0.1,7,7,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39181,5670,2,SV Samson,1.6,2,3,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39182,5671,2,BA Stokes,3.1,45,37,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39183,5672,2,JC Buttler,4.4,22,17,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39184,5673,2,RA Tripathi,10.2,5,5,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39185,5674,2,STR Binny,12.4,10,8,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39186,5675,2,K Gowtham,13.6,1,2,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39187,5676,2,S Gopal,14.5,8,10,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39188,5677,2,JD Unadkat,15.4,16,10,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39189,5678,2,B Laughlin,18.3,0,1,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,field,Chennai Super Kings
39190,5679,1,CA Lynn,0.1,74,41,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kings XI Punjab,field,Kings XI Punjab
